kp,ki,kd,target_speed,cmd_vel_linear_x,pitch,mass
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0.12,0,1
6.5,0.9,0.6,0.25,0.25,0,1
6.5,0.9,0.6,0.25,0.26,0,1
6.5,0.9,0.6,0.25,0.26,0,1
6.5,0.9,0.6,0.25,0.25,0,1
6.5,0.9,0.6,0.25,0.25,0,1
6.5,0.9,0.6,0.25,0.26,0,1
6.5,0.9,0.6,0.26,0.26,0,1
6.5,0.9,0.6,0.26,0.26,0,1
6.5,0.9,0.6,0.27,0.27,0,1
6.5,0.9,0.6,0.28,0.32,0,1
6.5,0.9,0.6,0.33,0.33,0,1
6.5,0.9,0.6,0.34,0.35,0,1
6.5,0.9,0.6,0.36,0.36,0,1
6.5,0.9,0.6,0.37,0.39,0,1
6.5,0.9,0.6,0.4,0.41,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.4,0.4,0,1
6.5,0.9,0.6,0.39,0.39,0,1
6.5,0.9,0.6,0.37,0.35,0,1
6.5,0.9,0.6,0.34,0.33,0,1
6.5,0.9,0.6,0.3,0.3,0,1
6.5,0.9,0.6,0.27,0.25,0,1
6.5,0.9,0.6,0.24,0.23,0,1
6.5,0.9,0.6,0.21,0.21,0,1
6.5,0.9,0.6,0,-0.01,0,1
6.5,0.9,0.6,0,-0.01,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
6.5,0.9,0.6,0,0,0,1
